frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1662015316951849216.png,0.101481,0.463829,2.672625,0.533343,0.937692,0.962919,0.967025
1662015316993850112.png,0.105089,0.485780,2.722496,0.550794,0.929985,0.961460,0.965398
1662015317038851072.png,0.100284,0.488286,2.756136,0.543598,0.940827,0.959823,0.964013
1662015317083852032.png,0.098835,0.498821,2.791143,0.549451,0.942877,0.959221,0.962968
1662015317128852992.png,0.103758,0.524516,2.854548,0.566894,0.937303,0.955436,0.960191
1662015317170853888.png,0.093780,0.518447,2.868479,0.566238,0.942590,0.955018,0.960609
1662015317218854912.png,0.110163,0.537409,2.915416,0.564579,0.941913,0.956503,0.961825
1662015317260855808.png,0.097979,0.538003,2.931679,0.575119,0.942924,0.954869,0.960242
1662015317302856704.png,0.101807,0.561057,2.994077,0.588289,0.934001,0.954998,0.959769
1662015317344857600.png,0.100899,0.560671,3.004256,0.590927,0.939868,0.955494,0.960412
1662015317389858560.png,0.099133,0.579993,3.050209,0.595689,0.937590,0.952254,0.957436
1662015317434859520.png,0.096854,0.606458,3.119490,0.609184,0.937587,0.949357,0.954543
1662015317473860352.png,0.105057,0.631882,3.169232,0.635575,0.929298,0.947621,0.953393
1662015317515861248.png,0.102521,0.655098,3.248378,0.650938,0.937643,0.947680,0.952084
1662015317560862208.png,0.131904,0.699107,3.320301,0.685955,0.907117,0.947535,0.951865
1662015317605863168.png,0.125422,0.735217,3.412388,0.736706,0.885498,0.944523,0.948943
1662015317647864064.png,0.119805,0.747342,3.460769,0.733132,0.931423,0.942419,0.947025
1662015317692865024.png,0.120088,0.775851,3.524462,0.741720,0.925150,0.939373,0.944240
1662015317740866048.png,0.119895,0.822531,3.626569,0.780708,0.922516,0.935421,0.939757
1662015317782866944.png,0.134956,0.867596,3.715751,0.780021,0.915145,0.932074,0.937247
1662015317830867968.png,0.129139,0.925693,3.845229,0.810896,0.911262,0.927052,0.932160
1662015317872868864.png,0.132724,0.949819,3.893005,0.829554,0.904517,0.924379,0.930193
1662015317914869760.png,0.142293,0.990531,3.960855,0.826822,0.890130,0.918881,0.926651
1662015317962870784.png,0.135748,1.024272,4.026882,0.839885,0.900894,0.913221,0.922448
1662015318010871808.png,0.146851,1.075220,4.115343,0.849671,0.885237,0.908708,0.917518
1662015318058872832.png,0.146109,1.147843,4.253192,0.881809,0.887452,0.901923,0.911210
1662015318109873920.png,0.149628,1.182934,4.317090,0.870336,0.877090,0.895894,0.908761
1662015318148874752.png,0.155823,1.257732,4.444438,0.909595,0.875760,0.889487,0.900528
1662015318193875712.png,0.159332,1.313421,4.551338,0.913050,0.865158,0.883856,0.898421
1662015318235876608.png,0.160426,1.403810,4.714317,0.949664,0.857611,0.875309,0.889906
1662015318280877568.png,0.174762,1.422486,4.740458,0.897841,0.846058,0.867279,0.887181
1662015318325878528.png,0.177208,1.511477,4.899723,0.938098,0.833368,0.860282,0.880657
1662015318367879424.png,0.179241,1.508632,4.905332,0.924725,0.831546,0.854445,0.879719
1662015318412880384.png,0.193603,1.616709,5.051435,0.971848,0.822621,0.846034,0.871326
1662015318454881280.png,0.201638,1.702415,5.197174,0.980376,0.802966,0.840424,0.864227
1662015318499882240.png,0.198367,1.697554,5.190486,0.968085,0.804118,0.838176,0.863226
1662015318547883264.png,0.198228,1.779383,5.339519,0.959899,0.779854,0.825860,0.851332
1662015318589884160.png,0.204806,1.857510,5.434402,0.996407,0.773054,0.815843,0.845541
1662015318631885056.png,0.209482,1.974077,5.611492,1.033512,0.786839,0.808520,0.836978
1662015318682886144.png,0.187769,1.926781,5.585888,1.003622,0.786755,0.807917,0.841803
1662015318727887104.png,0.189484,1.899392,5.563427,0.987510,0.791062,0.814582,0.844166
1662015318769888000.png,0.193181,1.903216,5.557206,0.988153,0.787280,0.813786,0.842546
1662015318814888960.png,0.195545,1.985050,5.658103,1.030544,0.778535,0.809323,0.835996
1662015318859889920.png,0.198134,1.888066,5.544720,0.992562,0.787567,0.815578,0.842490
1662015318907890944.png,0.196015,1.884636,5.556562,1.009233,0.787662,0.818976,0.845062
1662015318952891904.png,0.192854,1.847189,5.523378,0.987805,0.778245,0.825866,0.854625
1662015318994892800.png,0.194646,1.883866,5.561252,1.020708,0.770860,0.820156,0.847911
1662015319036893696.png,0.194955,1.820721,5.479231,1.002247,0.782677,0.826986,0.853948
1662015319078894592.png,0.204668,1.826919,5.471677,0.991474,0.719823,0.824350,0.854011
1662015319120895488.png,0.190916,1.821828,5.483156,0.997368,0.798411,0.826652,0.855957
1662015319162896384.png,0.178338,1.783425,5.435380,0.977219,0.805164,0.830014,0.858112
1662015319207897344.png,0.173577,1.675295,5.293546,0.915004,0.806476,0.841488,0.868081
1662015319249898240.png,0.166772,1.680121,5.283470,0.920945,0.812255,0.836899,0.865254
1662015319291899136.png,0.172311,1.648253,5.237149,0.921010,0.802337,0.843644,0.870215
1662015319339900160.png,0.167187,1.557725,5.115825,0.867368,0.819369,0.854152,0.879429
1662015319387901184.png,0.156397,1.527022,5.054426,0.849023,0.819694,0.850742,0.879135
1662015319432902144.png,0.168384,1.535807,5.073404,0.849920,0.827691,0.856129,0.880787
1662015319474903040.png,0.158741,1.461623,4.961965,0.818150,0.832166,0.861930,0.887031
1662015319516903936.png,0.154131,1.444732,4.926527,0.805453,0.836753,0.860923,0.884852
1662015319561904896.png,0.155834,1.415007,4.882504,0.781481,0.837385,0.862568,0.886649
1662015319609905920.png,0.154716,1.428526,4.896495,0.799357,0.834865,0.862860,0.884927
1662015319654906880.png,0.153226,1.379726,4.817935,0.780700,0.837859,0.867576,0.891230
1662015319699907840.png,0.156760,1.352291,4.780687,0.772712,0.842251,0.872968,0.896013
1662015319741908736.png,0.151226,1.327913,4.756377,0.759642,0.854930,0.875796,0.899898
1662015319792909824.png,0.157867,1.376409,4.821631,0.794097,0.853814,0.873139,0.895183
1662015319840910848.png,0.161143,1.401176,4.867392,0.813042,0.854026,0.872817,0.894320
1662015319891911936.png,0.166907,1.342553,4.774844,0.784542,0.856361,0.878488,0.900227
1662015319939912960.png,0.163457,1.358743,4.801231,0.777252,0.859305,0.875720,0.895649
1662015319981913856.png,0.161948,1.322822,4.752969,0.749427,0.857043,0.879310,0.900796
1662015320023914752.png,0.163486,1.332396,4.761548,0.757493,0.857060,0.878854,0.897767
1662015320077915904.png,0.176927,1.355663,4.785687,0.784591,0.848479,0.875590,0.897937
1662015320125916928.png,0.173780,1.319781,4.749107,0.768571,0.847558,0.884627,0.904546
1662015320167917824.png,0.173863,1.304940,4.726235,0.762990,0.851372,0.886393,0.904895
1662015320209918720.png,0.171408,1.284849,4.691346,0.756612,0.845896,0.886568,0.906574
1662015320251919616.png,0.181656,1.272018,4.657182,0.737887,0.818243,0.890387,0.909004
1662015320296920576.png,0.177738,1.270776,4.654792,0.762322,0.831790,0.890630,0.907663
1662015320338921472.png,0.191139,1.303690,4.673103,0.777283,0.753508,0.886427,0.903932
1662015320389922560.png,0.180989,1.267527,4.622530,0.761138,0.841706,0.888452,0.903902
1662015320437923584.png,0.184060,1.235703,4.546976,0.726089,0.763390,0.891850,0.904851
1662015320485924608.png,0.180227,1.281692,4.629053,0.758559,0.831594,0.884895,0.900435
1662015320530925568.png,0.170437,1.242650,4.577513,0.742056,0.856099,0.888283,0.902422
1662015320575926528.png,0.166609,1.208026,4.524285,0.717455,0.858138,0.890408,0.905249
1662015320617927424.png,0.163738,1.199646,4.525496,0.710188,0.857557,0.892243,0.907223
1662015320659928320.png,0.166366,1.221236,4.561140,0.731216,0.861066,0.891605,0.908186
1662015320704929280.png,0.163368,1.227288,4.563054,0.749842,0.860600,0.888558,0.905283
1662015320746930176.png,0.162093,1.223232,4.559882,0.741421,0.858224,0.889183,0.906077
1662015320791931136.png,0.165563,1.233002,4.577656,0.757253,0.849696,0.891568,0.906837
1662015320839932160.png,0.167148,1.232555,4.572527,0.752017,0.849867,0.893073,0.907999
1662015320881933056.png,0.159300,1.244330,4.597207,0.773589,0.863502,0.890664,0.905908
1662015320926934016.png,0.161403,1.263702,4.615721,0.775127,0.858095,0.887515,0.903642
1662015320968934912.png,0.165246,1.213007,4.522270,0.722715,0.855110,0.891019,0.907163
1662015321010935808.png,0.163492,1.203684,4.501767,0.733777,0.836143,0.892549,0.905979
1662015321058936832.png,0.157165,1.187510,4.473426,0.723526,0.851709,0.893151,0.906889
1662015321103937792.png,0.159528,1.215702,4.522136,0.755449,0.846788,0.892273,0.906902
1662015321145938688.png,0.163342,1.191611,4.469845,0.744880,0.851463,0.893160,0.907851
1662015321193939712.png,0.164719,1.179901,4.435496,0.747832,0.845204,0.888072,0.907736
1662015321241940736.png,0.176257,1.202501,4.460230,0.749277,0.808358,0.887308,0.907196
1662015321283941632.png,0.167905,1.212669,4.487966,0.765263,0.839416,0.886886,0.905499
1662015321328942592.png,0.157602,1.265559,4.578894,0.811894,0.850291,0.879624,0.899921
1662015321373943552.png,0.159215,1.217626,4.498775,0.785474,0.850877,0.889277,0.906367
1662015321415944448.png,0.161473,1.229120,4.520166,0.782214,0.843569,0.888764,0.905881
1662015321454945280.png,0.159939,1.234802,4.525824,0.783758,0.854072,0.886775,0.903305
1662015321499946240.png,0.149632,1.249039,4.569676,0.799709,0.858876,0.885375,0.901626
1662015321541947136.png,0.159209,1.256255,4.576442,0.796602,0.846353,0.887183,0.903110
1662015321592948224.png,0.167497,1.234855,4.529397,0.770563,0.856969,0.885807,0.902651
1662015321637949184.png,0.161709,1.223776,4.520184,0.759839,0.858999,0.886132,0.902168
1662015321685950208.png,0.177106,1.261856,4.572046,0.764727,0.826396,0.883123,0.898598
1662015321727951104.png,0.160537,1.276292,4.616990,0.798467,0.852480,0.881434,0.896999
1662015321775952128.png,0.159640,1.289819,4.653988,0.788518,0.853422,0.881618,0.896487
1662015321817953024.png,0.155904,1.278221,4.642960,0.779478,0.853390,0.882291,0.896793
1662015321859953920.png,0.151577,1.296636,4.672045,0.798945,0.855722,0.880331,0.895948
1662015321901954816.png,0.153855,1.336059,4.734385,0.846621,0.854284,0.878799,0.895177
1662015321943955712.png,0.159986,1.312472,4.691382,0.824851,0.856400,0.880077,0.895673
1662015321985956608.png,0.158010,1.305132,4.677478,0.815547,0.854901,0.880772,0.895888
1662015322033957632.png,0.165751,1.305073,4.672640,0.820429,0.851823,0.882411,0.897629
1662015322084958720.png,0.180410,1.335622,4.703000,0.824963,0.823490,0.879133,0.895007
1662015322126959616.png,0.174139,1.307180,4.663898,0.817906,0.841112,0.881835,0.897489
1662015322171960576.png,0.178646,1.339036,4.710752,0.828272,0.839257,0.877394,0.895862
1662015322222961664.png,0.171063,1.353961,4.745495,0.835307,0.825165,0.875504,0.895476
1662015322267962624.png,0.177487,1.386330,4.788741,0.867609,0.797627,0.873883,0.896709
1662015322309963520.png,0.165340,1.365221,4.769451,0.845379,0.846924,0.873854,0.896621
1662015322351964416.png,0.176514,1.378386,4.771167,0.843300,0.792306,0.874008,0.891978
1662015322396965376.png,0.164102,1.349831,4.733432,0.844399,0.848428,0.874470,0.892454
1662015322438966272.png,0.167831,1.397081,4.807764,0.850314,0.826626,0.871257,0.890041
1662015322483967232.png,0.173656,1.429752,4.874437,0.860761,0.831086,0.868774,0.889074
1662015322528968192.png,0.177320,1.446825,4.899178,0.875423,0.833677,0.867138,0.888831
1662015322567969024.png,0.175478,1.437575,4.877358,0.851960,0.793675,0.866679,0.888688
1662015322609969920.png,0.186172,1.477242,4.921525,0.864804,0.747337,0.863402,0.887176
1662015322651970816.png,0.176933,1.449582,4.897685,0.845832,0.796026,0.864555,0.888763
1662015322699971840.png,0.179701,1.469324,4.916778,0.850661,0.789035,0.863375,0.884045
1662015322741972736.png,0.179139,1.485371,4.956113,0.860270,0.817793,0.861354,0.882765
1662015322786973696.png,0.203070,1.533686,5.010754,0.879861,0.754765,0.860362,0.883055
1662015322828974592.png,0.186760,1.492615,4.970666,0.861515,0.825037,0.860589,0.882940
1662015322876975616.png,0.192811,1.514468,5.006142,0.865897,0.826284,0.858249,0.884027
1662015322918976512.png,0.207259,1.524524,5.008172,0.869408,0.796095,0.860027,0.885312
1662015322966977536.png,0.188976,1.549113,5.072466,0.877376,0.793850,0.860183,0.882098
1662015323008978432.png,0.197921,1.633540,5.190893,0.918379,0.799957,0.852688,0.874207
1662015323059979520.png,0.187050,1.635356,5.211519,0.919236,0.815864,0.849711,0.874456
1662015323101980416.png,0.187341,1.666119,5.229756,0.952944,0.807070,0.848387,0.870731
1662015323143981312.png,0.207020,1.679030,5.250563,0.939233,0.774196,0.846988,0.870567
1662015323188982272.png,0.193953,1.656003,5.229623,0.927734,0.803117,0.843324,0.873699
1662015323230983168.png,0.189904,1.691799,5.284958,0.956414,0.807502,0.841351,0.873203
1662015323272984064.png,0.232696,1.721519,5.287568,0.961136,0.760322,0.842209,0.871937
1662015323314984960.png,0.206193,1.705194,5.296612,0.955089,0.779606,0.842192,0.872553
1662015323359985920.png,0.210342,1.761129,5.380904,0.985931,0.792756,0.838608,0.868584
1662015323404986880.png,0.203487,1.748789,5.363371,0.984943,0.780559,0.841499,0.865727
1662015323455987968.png,0.213317,1.782030,5.416285,1.015196,0.785352,0.840013,0.865118
1662015323494988800.png,0.227939,1.804389,5.435755,1.025816,0.770272,0.837961,0.862524
1662015323542989824.png,0.208355,1.790120,5.457737,1.021436,0.791354,0.839339,0.867571
1662015323584990720.png,0.223061,1.807782,5.461623,1.014729,0.783822,0.836720,0.863813
1662015323629991680.png,0.238506,1.930251,5.612580,1.054021,0.734458,0.825756,0.853745
1662015323671992576.png,0.252269,1.976834,5.652774,1.065998,0.675941,0.822270,0.849880
1662015323713993472.png,0.240637,2.022103,5.744238,1.078800,0.730888,0.819105,0.847761
1662015323755994368.png,0.235224,2.028416,5.763238,1.108356,0.761061,0.819238,0.848442
1662015323803995392.png,0.236910,2.073424,5.808690,1.123248,0.744297,0.813563,0.844728
1662015323848996352.png,0.243277,2.047708,5.786501,1.106256,0.728081,0.818832,0.850113
1662015323896997376.png,0.255449,2.088648,5.820705,1.119289,0.698766,0.813301,0.845082
1662015323938998272.png,0.266172,2.106672,5.810820,1.141832,0.649068,0.808261,0.841995
1662015323980999168.png,0.249471,2.058949,5.758264,1.106835,0.704713,0.810758,0.842741
1662015324026000128.png,0.266706,2.091618,5.795359,1.122828,0.649462,0.810772,0.843216
1662015324071001088.png,0.248257,2.112644,5.863106,1.104473,0.721806,0.808163,0.841976
1662015324113001984.png,0.258334,2.152380,5.918389,1.122379,0.697755,0.806004,0.840437
1662015324164003072.png,0.244881,2.187252,5.969711,1.129490,0.712762,0.805145,0.837743
1662015324206003968.png,0.244043,2.189463,5.986282,1.127511,0.729100,0.805648,0.837992
1662015324251004928.png,0.248104,2.239658,6.050296,1.146489,0.724836,0.800231,0.834569
1662015324293005824.png,0.246352,2.299485,6.125687,1.158363,0.732610,0.793677,0.826911
1662015324338006784.png,0.261295,2.338284,6.172715,1.159044,0.729819,0.792517,0.825565
1662015324386007808.png,0.252798,2.355142,6.199924,1.156410,0.725460,0.788129,0.823224
1662015324431008768.png,0.259753,2.346567,6.189297,1.150198,0.726971,0.790375,0.824447
1662015324473009664.png,0.259709,2.367416,6.219580,1.163898,0.660430,0.789239,0.824762
1662015324515010560.png,0.258554,2.388292,6.239117,1.159384,0.698715,0.780752,0.819440
1662015324560011520.png,0.253840,2.395850,6.255416,1.155932,0.729721,0.781933,0.819670
1662015324605012480.png,0.261897,2.429413,6.282858,1.148043,0.688158,0.777285,0.815410
1662015324653013504.png,0.262859,2.454146,6.317261,1.145425,0.714946,0.775746,0.814748
1662015324695014400.png,0.267286,2.438104,6.306092,1.131527,0.718734,0.775240,0.816102
1662015324740015360.png,0.249978,2.439885,6.321396,1.114231,0.717599,0.771492,0.813512
1662015324785016320.png,0.247370,2.489024,6.380050,1.129073,0.724144,0.766946,0.809013
1662015324827017216.png,0.253275,2.543818,6.436727,1.148669,0.705064,0.762560,0.805203
1662015324875018240.png,0.260292,2.571627,6.459970,1.138057,0.686128,0.756330,0.801367
1662015324917019136.png,0.299842,2.635161,6.503288,1.150126,0.580418,0.702137,0.800385
1662015324965020160.png,0.276412,2.624020,6.518660,1.135600,0.674463,0.751497,0.799511
1662015325013021184.png,0.279182,2.682214,6.587481,1.168609,0.682489,0.746560,0.798061
1662015325055022080.png,0.279228,2.723688,6.633029,1.151716,0.673821,0.739650,0.792378
1662015325100023040.png,0.290404,2.784310,6.695022,1.180588,0.667629,0.734883,0.788021
1662015325145024000.png,0.297179,2.861194,6.787447,1.203967,0.662313,0.730832,0.782230
1662015325190024960.png,0.300197,2.959481,6.902704,1.217902,0.609918,0.716469,0.768565
1662015325232025856.png,0.288740,2.927409,6.876851,1.212062,0.661294,0.721292,0.772029
1662015325274026752.png,0.298086,3.011270,6.976593,1.249431,0.654090,0.718926,0.767322
1662015325322027776.png,0.291224,3.074980,7.071713,1.252437,0.660274,0.713806,0.761323
1662015325367028736.png,0.308715,3.179113,7.197069,1.269082,0.615179,0.706137,0.754055
1662015325412029696.png,0.319433,3.238073,7.270302,1.265553,0.627234,0.698749,0.749709
1662015325457030656.png,0.331538,3.281024,7.304579,1.272949,0.598675,0.692152,0.744228
1662015325505031680.png,0.319972,3.217461,7.235649,1.242486,0.612235,0.690559,0.744600
1662015325547032576.png,0.319413,3.243396,7.243974,1.245766,0.613699,0.675512,0.736934
1662015325592033536.png,0.320724,3.213610,7.191689,1.227091,0.603549,0.673883,0.740693
1662015325634034432.png,0.316007,3.055505,7.004590,1.192925,0.612995,0.677909,0.755074
1662015325676035328.png,0.324371,3.086712,7.001629,1.188250,0.616219,0.670781,0.751057
1662015325718036224.png,0.334416,3.095333,7.001903,1.196614,0.603406,0.674461,0.748804
1662015325760037120.png,0.328602,3.144393,7.062715,1.212209,0.610274,0.669255,0.743947
1662015325805038080.png,0.358231,3.242064,7.076442,1.234645,0.598036,0.660647,0.734054
1662015325847038976.png,0.359728,3.260104,7.123785,1.230427,0.591867,0.664277,0.729886
1662015325889039872.png,0.371903,3.241658,7.081046,1.250877,0.580288,0.665497,0.731599
