frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1661868187339252224.png,0.835737,7.729409,10.006438,1.874732,0.000187,0.000722,0.001372
1661868187381253120.png,0.841995,7.843632,10.068682,1.903554,0.000047,0.000407,0.001090
1661868187423254016.png,0.829571,7.653079,9.950649,1.825655,0.000125,0.000528,0.001307
1661868187465254912.png,0.849962,8.019403,10.173062,1.957734,0.000000,0.000026,0.000823
1661868187507255808.png,0.848963,8.005223,10.157900,1.951952,0.000079,0.000079,0.000847
1661868187549256704.png,0.833780,7.772325,10.017153,1.858763,0.000042,0.000274,0.001055
1661868187597257728.png,0.843575,7.930454,10.104067,1.914414,0.000122,0.000143,0.000969
1661868187639258624.png,0.849575,8.004219,10.131021,1.947464,0.000149,0.000293,0.000703
1661868187681259520.png,0.839978,7.853927,10.037115,1.888653,0.000000,0.000011,0.000841
1661868187726260480.png,0.846321,7.939679,10.073835,1.927967,0.000000,0.000000,0.000570
1661868187768261376.png,0.826559,7.615589,9.875560,1.811013,0.000011,0.000016,0.001037
1661868187807262208.png,0.858213,8.122708,10.171414,2.013019,0.000114,0.000114,0.000592
1661868187846263040.png,0.848685,7.978531,10.087523,1.954291,0.000333,0.000573,0.001217
1661868187888263936.png,0.845277,7.878325,10.011546,1.921214,0.000044,0.000181,0.000691
1661868187930264832.png,0.852078,7.999301,10.088121,1.970519,0.000110,0.000209,0.000661
1661868187978265856.png,0.849094,7.930471,10.041476,1.946596,0.000006,0.000077,0.000487
1661868188020266752.png,0.852413,8.004141,10.089221,1.981176,0.000067,0.000151,0.000596
1661868188062267648.png,0.838749,7.796966,9.968802,1.902774,0.000331,0.000376,0.001191
1661868188101268480.png,0.834728,7.688205,9.885739,1.861251,0.000292,0.000326,0.001124
1661868188143269376.png,0.831542,7.627232,9.850537,1.847473,0.000000,0.000034,0.002123
1661868188185270272.png,0.827779,7.566880,9.810171,1.831225,0.000000,0.000034,0.004774
1661868188224271104.png,0.840055,7.760096,9.928320,1.900836,0.000068,0.000119,0.002373
1661868188263271936.png,0.837680,7.709909,9.894988,1.883879,0.000040,0.000092,0.001785
1661868188302272768.png,0.817798,7.385109,9.698348,1.774685,0.000075,0.000333,0.003670
1661868188341273600.png,0.834452,7.655357,9.865359,1.868629,0.000195,0.000235,0.001585
1661868188380274432.png,0.849738,7.902389,10.013182,1.958252,0.000086,0.000086,0.000340
1661868188419275264.png,0.828066,7.481462,9.735970,1.810281,0.000000,0.000000,0.001065
1661868188464276224.png,0.841824,7.694058,9.868533,1.899883,0.000000,0.000000,0.000501
1661868188509277184.png,0.838434,7.651621,9.845167,1.885614,0.000040,0.000040,0.000673
1661868188551278080.png,0.839328,7.628850,9.817574,1.884336,0.000247,0.000247,0.000649
1661868188596279040.png,0.833076,7.535471,9.769324,1.853025,0.000161,0.000161,0.000793
1661868188641280000.png,0.853576,7.856831,9.969673,1.988074,0.000040,0.000109,0.000247
1661868188686280960.png,0.853875,7.870018,9.983130,1.992961,0.000000,0.000046,0.000213
1661868188728281856.png,0.842972,7.676694,9.869509,1.914683,0.000242,0.000437,0.000909
1661868188776282880.png,0.839845,7.654294,9.874993,1.896695,0.000046,0.000340,0.000738
1661868188824283904.png,0.848013,7.783026,9.958896,1.949466,0.000058,0.000144,0.000439
1661868188869284864.png,0.849475,7.844295,10.023783,1.964749,0.000272,0.000284,0.000486
1661868188911285760.png,0.842655,7.732458,9.972108,1.919568,0.000012,0.000093,0.000893
1661868188950286592.png,0.853631,7.924186,10.097465,1.991262,0.000000,0.000267,0.000516
1661868188992287488.png,0.839088,7.713603,9.984374,1.905746,0.000000,0.000133,0.000649
1661868189034288384.png,0.841619,7.751810,10.015461,1.925064,0.000000,0.000075,0.000922
1661868189079289344.png,0.845727,7.813062,10.059442,1.949473,0.000006,0.000052,0.001027
1661868189121290240.png,0.825094,7.452273,9.837022,1.812296,0.000000,0.000220,0.001351
1661868189163291136.png,0.831202,7.588903,9.937094,1.858418,0.000006,0.000058,0.001449
1661868189205292032.png,0.841512,7.733311,10.028408,1.923802,0.000000,0.000041,0.000811
1661868189247292928.png,0.839382,7.709555,10.020800,1.914564,0.000023,0.000035,0.000782
1661868189292293888.png,0.844980,7.753840,10.038939,1.932747,0.000046,0.000052,0.000805
1661868189328294656.png,0.834579,7.586724,9.943912,1.871202,0.000000,0.000046,0.000821
1661868189370295552.png,0.833947,7.602694,9.962379,1.872528,0.000000,0.000006,0.000833
1661868189412296448.png,0.830867,7.528678,9.914807,1.851822,0.000000,0.000087,0.000716
1661868189457297408.png,0.826936,7.465725,9.877401,1.831661,0.000006,0.000006,0.000692
1661868189502298368.png,0.838212,7.586470,9.938177,1.884251,0.000000,0.000017,0.000697
1661868189541299200.png,0.838125,7.597038,9.948246,1.889905,0.000000,0.000029,0.000178
1661868189580300032.png,0.836605,7.555663,9.916244,1.877116,0.000000,0.000063,0.000132
1661868189616300800.png,0.843543,7.648870,9.975121,1.921737,0.000006,0.000104,0.000207
1661868189661301760.png,0.839548,7.598856,9.950233,1.898828,0.000000,0.000115,0.000254
1661868189703302656.png,0.844479,7.659968,9.990174,1.922453,0.000000,0.000000,0.000075
1661868189742303488.png,0.841422,7.560291,9.913070,1.891955,0.000000,0.000000,0.000126
1661868189784304384.png,0.843133,7.598000,9.937135,1.910823,0.000000,0.000006,0.000253
1661868189832305408.png,0.835429,7.451513,9.836267,1.858000,0.000000,0.000029,0.000465
1661868189871306240.png,0.842105,7.554866,9.897012,1.902806,0.000000,0.000046,0.000172
1661868189913307136.png,0.843487,7.556883,9.891172,1.910858,0.000000,0.000115,0.000235
1661868189949307904.png,0.842387,7.515963,9.855586,1.900268,0.000000,0.000011,0.000166
1661868189988308736.png,0.835681,7.451323,9.828272,1.865107,0.000000,0.000000,0.000160
1661868190030309632.png,0.833601,7.411595,9.796425,1.854848,0.000000,0.000011,0.000337
1661868190072310528.png,0.836927,7.436709,9.802523,1.871016,0.000000,0.000097,0.000400
1661868190114311424.png,0.835674,7.440838,9.815066,1.869265,0.000023,0.000091,0.000405
1661868190156312320.png,0.837518,7.448550,9.811893,1.879468,0.000029,0.000057,0.000297
1661868190195313152.png,0.839812,7.418303,9.767304,1.890037,0.000000,0.000086,0.000424
1661868190237314048.png,0.844936,7.478879,9.800902,1.921976,0.000006,0.000166,0.000235
1661868190276314880.png,0.839085,7.380769,9.741693,1.884530,0.000000,0.000063,0.000321
1661868190321315840.png,0.841119,7.420191,9.768865,1.898424,0.000000,0.000052,0.000218
1661868190363316736.png,0.835307,7.352555,9.741493,1.862189,0.000000,0.000132,0.000712
1661868190405317632.png,0.839984,7.392910,9.760317,1.888952,0.000000,0.000092,0.000706
1661868190441318400.png,0.836610,7.370319,9.756413,1.872288,0.000006,0.000075,0.000752
1661868190486319360.png,0.850721,7.584878,9.890596,1.962486,0.000000,0.000000,0.000368
1661868190528320256.png,0.837951,7.384845,9.774933,1.880632,0.000000,0.000029,0.000827
1661868190570321152.png,0.833139,7.303644,9.724458,1.852263,0.000000,0.000080,0.001195
1661868190609321984.png,0.829694,7.229070,9.669840,1.830932,0.000000,0.000282,0.001806
1661868190654322944.png,0.839309,7.368155,9.755133,1.885322,0.000000,0.000103,0.000558
1661868190699323904.png,0.840846,7.386530,9.763751,1.894153,0.000000,0.000086,0.001000
1661868190741324800.png,0.835200,7.296468,9.720316,1.861279,0.000012,0.000529,0.001093
1661868190780325632.png,0.836389,7.318612,9.738270,1.870793,0.000017,0.000247,0.000673
1661868190822326528.png,0.825226,7.136507,9.622070,1.806280,0.000000,0.000340,0.001481
1661868190864327424.png,0.833781,7.286455,9.724905,1.858508,0.000017,0.000138,0.000773
1661868190906328320.png,0.822938,7.112142,9.616192,1.796510,0.000000,0.000399,0.001878
1661868190945329152.png,0.819278,7.072043,9.594384,1.778896,0.000000,0.000405,0.001775
1661868190990330112.png,0.823159,7.104355,9.611375,1.797108,0.000000,0.000532,0.001701
1661868191041331200.png,0.837252,7.306993,9.742738,1.881654,0.000000,0.000104,0.001303
1661868191086332160.png,0.830349,7.130302,9.617880,1.831307,0.000000,0.000128,0.001389
1661868191128333056.png,0.839595,7.309965,9.748782,1.892861,0.000000,0.000012,0.001197
1661868191170333952.png,0.843917,7.365049,9.781864,1.918054,0.000000,0.000000,0.001064
1661868191212334848.png,0.838700,7.309433,9.751987,1.888870,0.000000,0.000012,0.001024
1661868191254335744.png,0.840355,7.326936,9.765310,1.898015,0.000000,0.000000,0.000844
1661868191296336640.png,0.833660,7.226074,9.705297,1.857186,0.000000,0.000093,0.000973
1661868191338337536.png,0.834804,7.250307,9.736465,1.864709,0.000000,0.000087,0.000856
1661868191377338368.png,0.835255,7.270768,9.761378,1.871648,0.000006,0.000111,0.001042
1661868191425339392.png,0.832967,7.240225,9.751116,1.857230,0.000000,0.000256,0.001227
1661868191464340224.png,0.831067,7.269294,9.795303,1.852140,0.000000,0.000342,0.001207
1661868191509341184.png,0.831850,7.261249,9.790577,1.852533,0.000000,0.000191,0.001137
1661868191554342144.png,0.840472,7.401147,9.883521,1.905749,0.000012,0.000058,0.000869
1661868191596343040.png,0.843601,7.472012,9.949657,1.927626,0.000006,0.000081,0.000757
1661868191638343936.png,0.834060,7.358247,9.893997,1.869706,0.000035,0.000323,0.001125
1661868191683344896.png,0.837068,7.412622,9.929498,1.888574,0.000023,0.000242,0.001175
1661868191722345728.png,0.840532,7.449634,9.956281,1.906675,0.000012,0.000046,0.001002
1661868191776346880.png,0.839272,7.481199,9.989618,1.906760,0.000017,0.000115,0.000771
1661868191818347776.png,0.841921,7.495206,9.995159,1.913003,0.000029,0.000264,0.000810
1661868191857348608.png,0.833932,7.354927,9.900214,1.860444,0.000063,0.000270,0.000861
1661868191902349568.png,0.836888,7.435391,9.962420,1.883690,0.000052,0.000264,0.000900
1661868191941350400.png,0.834756,7.402974,9.949808,1.869881,0.000023,0.000349,0.001369
1661868191983351296.png,0.822907,7.226925,9.840434,1.800915,0.000069,0.000641,0.001654
1661868192028352256.png,0.826515,7.251679,9.846117,1.818304,0.000109,0.000383,0.001578
1661868192070353152.png,0.835886,7.395673,9.943372,1.876805,0.000069,0.000268,0.001245
1661868192112354048.png,0.834880,7.388429,9.942082,1.872044,0.000034,0.000263,0.001097
1661868192151354880.png,0.831798,7.376706,9.953278,1.853822,0.000051,0.000291,0.001534
1661868192193355776.png,0.830158,7.363909,9.955694,1.847731,0.000034,0.000256,0.001693
1661868192235356672.png,0.833452,7.412859,9.984726,1.863588,0.000142,0.000291,0.001488
1661868192277357568.png,0.829056,7.396403,9.993830,1.841433,0.000205,0.000746,0.001891
1661868192319358464.png,0.820840,7.276776,9.922235,1.796017,0.000120,0.000501,0.002495
1661868192361359360.png,0.827410,7.400424,10.011597,1.830194,0.000068,0.000518,0.002061
1661868192400360192.png,0.823992,7.413710,10.040152,1.821864,0.000000,0.000216,0.001667
1661868192442361088.png,0.814016,7.264343,9.938889,1.757241,0.000068,0.000813,0.002262
1661868192484361984.png,0.807650,7.213266,9.914610,1.728726,0.000256,0.001278,0.004066
1661868192526362880.png,0.810019,7.236870,9.924166,1.737674,0.000244,0.001084,0.004183
1661868192568363776.png,0.810270,7.269188,9.950334,1.738128,0.000170,0.000788,0.003696
1661868192613364736.png,0.805663,7.246683,9.949372,1.721702,0.000266,0.001122,0.003888
1661868192655365632.png,0.809581,7.305402,9.976174,1.737611,0.000289,0.001931,0.004456
1661868192700366592.png,0.812941,7.401137,10.040257,1.753768,0.000328,0.001091,0.004262
1661868192739367424.png,0.817159,7.510861,10.110489,1.780158,0.000152,0.000943,0.003660
1661868192781368320.png,0.811499,7.481453,10.096994,1.759653,0.000344,0.001331,0.005878
1661868192823369216.png,0.805298,7.371758,10.016629,1.723436,0.000592,0.001618,0.008975
1661868192862370048.png,0.810133,7.392710,10.001874,1.734550,0.000929,0.002546,0.005114
1661868192907371008.png,0.825268,7.615066,10.129053,1.815961,0.000467,0.001227,0.002853
1661868192946371840.png,0.826577,7.655458,10.146609,1.825810,0.000276,0.000782,0.003464
1661868192988372736.png,0.828937,7.653728,10.133180,1.831069,0.000450,0.000810,0.002440
1661868193027373568.png,0.835426,7.729532,10.151698,1.864703,0.000236,0.000259,0.002008
1661868193066374400.png,0.832708,7.725921,10.142071,1.859017,0.000051,0.000135,0.002696
1661868193105375232.png,0.836675,7.774541,10.156458,1.881358,0.000000,0.000000,0.002732
1661868193147376128.png,0.839860,7.811447,10.173818,1.899517,0.000000,0.000000,0.001894
1661868193192377088.png,0.832251,7.678948,10.086691,1.854014,0.000000,0.000034,0.002104
1661868193234377984.png,0.830878,7.613532,10.030122,1.837886,0.000000,0.000056,0.002433
1661868193276378880.png,0.829797,7.588516,10.004747,1.826865,0.000000,0.000000,0.001774
1661868193318379776.png,0.835688,7.678748,10.060717,1.860544,0.000000,0.000000,0.001674
1661868193354380544.png,0.835903,7.759640,10.126689,1.876325,0.000000,0.000000,0.001898
1661868193396381440.png,0.835647,7.749026,10.119295,1.872880,0.000000,0.000000,0.001898
1661868193441382400.png,0.827585,7.604780,10.019453,1.817656,0.000000,0.000210,0.002282
1661868193489383424.png,0.818942,7.506547,9.953502,1.770774,0.000000,0.000976,0.002560
1661868193531384320.png,0.811139,7.359654,9.843607,1.726277,0.000000,0.001531,0.002988
1661868193570385152.png,0.819022,7.482895,9.915083,1.763101,0.000000,0.001732,0.002774
1661868193609385984.png,0.813709,7.350876,9.813409,1.728541,0.000000,0.001616,0.002901
1661868193651386880.png,0.822287,7.497928,9.909416,1.775179,0.000000,0.001470,0.002665
1661868193693387776.png,0.820814,7.468838,9.886188,1.765376,0.000000,0.001449,0.002308
1661868193735388672.png,0.834628,7.701736,10.035816,1.849531,0.000000,0.000574,0.002223
1661868193789389824.png,0.839577,7.818435,10.110558,1.882613,0.000000,0.000373,0.002079
1661868193828390656.png,0.833294,7.699714,10.030853,1.846107,0.000000,0.001566,0.002741
1661868193870391552.png,0.825184,7.539840,9.922274,1.789302,0.000150,0.001792,0.002396
1661868193909392384.png,0.813607,7.345987,9.783003,1.723896,0.000260,0.001903,0.003542
1661868193951393280.png,0.818575,7.459595,9.853296,1.753159,0.000075,0.001685,0.002395
1661868193993394176.png,0.831475,7.687675,9.981198,1.825312,0.000000,0.001074,0.001513
1661868194038395136.png,0.834967,7.729449,10.012997,1.845247,0.000064,0.001063,0.001537
1661868194074395904.png,0.831907,7.681189,9.966083,1.824199,0.000023,0.001076,0.001597
1661868194119396864.png,0.818122,7.477980,9.835358,1.749345,0.000174,0.001088,0.001887
1661868194161397760.png,0.815212,7.392804,9.767868,1.729787,0.000452,0.001165,0.001854
1661868194203398656.png,0.824501,7.557592,9.870686,1.786577,0.000000,0.000940,0.001579
1661868194245399552.png,0.834790,7.744326,9.991959,1.851921,0.000000,0.000854,0.001237
1661868194287400448.png,0.827482,7.590716,9.884972,1.811204,0.000204,0.001072,0.002919
1661868194329401344.png,0.829016,7.575390,9.861859,1.814106,0.000134,0.001010,0.001914
1661868194371402240.png,0.818703,7.411178,9.760752,1.761748,0.000929,0.001262,0.002227
1661868194413403136.png,0.815711,7.309194,9.680240,1.739691,0.000639,0.000932,0.002064
1661868194455404032.png,0.822008,7.431706,9.763728,1.780220,0.000734,0.001116,0.001974
1661868194497404928.png,0.838228,7.712702,9.946179,1.877838,0.000000,0.000683,0.001183
1661868194539405824.png,0.849959,7.958889,10.123813,1.955721,0.000006,0.000487,0.000839
1661868194581406720.png,0.831998,7.629740,9.929447,1.837635,0.000275,0.000615,0.001096
1661868194620407552.png,0.828950,7.602551,9.927803,1.827452,0.000404,0.000714,0.001335
1661868194662408448.png,0.833000,7.674196,9.980910,1.852242,0.000346,0.000755,0.001218
1661868194707409408.png,0.845797,7.840091,10.081309,1.928474,0.000000,0.000926,0.001260
1661868194752410368.png,0.840162,7.743840,10.024258,1.893886,0.000135,0.000880,0.001315
1661868194791411200.png,0.833428,7.632694,9.954422,1.856448,0.000559,0.001076,0.001440
1661868194830412032.png,0.844805,7.774080,10.027626,1.919948,0.000000,0.000998,0.001470
1661868194869412864.png,0.842464,7.742645,10.012913,1.905982,0.000000,0.001027,0.001405
1661868194914413824.png,0.841142,7.729403,10.016945,1.899922,0.000171,0.001033,0.001381
1661868194956414720.png,0.839769,7.702092,10.010469,1.890391,0.000236,0.000949,0.001332
1661868194998415616.png,0.831604,7.615631,9.996125,1.852583,0.000692,0.001237,0.002110
1661868195040416512.png,0.821871,7.498837,9.948322,1.807035,0.000709,0.001090,0.002466
1661868195079417344.png,0.817188,7.421018,9.898366,1.779840,0.000785,0.001177,0.002671
1661868195121418240.png,0.821519,7.471733,9.927692,1.800854,0.000738,0.001136,0.002413
1661868195163419136.png,0.809265,7.262855,9.800109,1.736391,0.000991,0.001988,0.003437
1661868195205420032.png,0.819922,7.405884,9.887418,1.796649,0.001127,0.001838,0.003564
1661868195244420864.png,0.816804,7.343594,9.847930,1.778723,0.000969,0.001650,0.003048
1661868195286421760.png,0.816468,7.332508,9.842586,1.781526,0.001240,0.002093,0.003098
1661868195331422720.png,0.812713,7.302878,9.832886,1.769309,0.001058,0.001682,0.002910
1661868195376423680.png,0.820404,7.392775,9.884275,1.803431,0.001152,0.001833,0.003667
1661868195418424576.png,0.814024,7.284139,9.816699,1.768160,0.001398,0.002120,0.003752
1661868195460425472.png,0.803830,7.138990,9.730837,1.719736,0.001935,0.002792,0.003953
1661868195508426496.png,0.808512,7.199694,9.771395,1.744684,0.001845,0.003286,0.003783
1661868195550427392.png,0.813639,7.277169,9.824994,1.769241,0.001778,0.002667,0.003585
1661868195592428288.png,0.805163,7.104819,9.709698,1.719388,0.001985,0.002645,0.003539
1661868195640429312.png,0.804341,7.104192,9.720839,1.730495,0.002079,0.003049,0.003925
1661868195682430208.png,0.790395,6.906098,9.616089,1.669028,0.001722,0.003385,0.004190
1661868195724431104.png,0.787023,6.827464,9.557571,1.643922,0.001658,0.003525,0.004599
1661868195769432064.png,0.780508,6.743708,9.510484,1.617736,0.001809,0.003420,0.004762
